MONTH,DAY,WEEKDAY,AIRLINE,ORG_AIR,DEST_AIR,SCHED_DEP,DEP_DELAY,AIR_TIME,DIST,SCHED_ARR,ARR_DELAY,DIVERTED,CANCELLED
2,13,5,EV,IAH,CLL,1140,0.0,25.0,74,1223,5.0,0,0
2,13,5,AA,ORD,LGA,1415,23.0,96.0,733,1716,22.0,0,0
2,13,5,WN,PHX,SAN,1940,-4.0,45.0,304,1945,-9.0,0,0
2,13,5,OO,DEN,TUS,1519,-6.0,89.0,639,1723,-22.0,0,0
2,13,5,UA,LAX,EWR,2105,-3.0,285.0,2454,515,-8.0,0,0
2,13,5,UA,IAH,LAX,1525,-1.0,170.0,1379,1712,-23.0,0,0
2,13,5,DL,MSP,SFO,1145,-5.0,216.0,1589,1357,-22.0,0,0
2,13,5,OO,PHX,SBP,1100,-3.0,76.0,509,1148,-14.0,0,0
2,13,5,AA,DEN,DFW,1325,2.0,80.0,641,1617,-10.0,0,0
2,13,5,NK,DFW,OAK,605,0.0,196.0,1457,800,-13.0,0,0
2,13,5,VX,SFO,LAX,1325,13.0,57.0,337,1445,9.0,0,0
2,13,5,MQ,DFW,CLL,1320,-4.0,28.0,164,1412,-10.0,0,0
2,13,5,AA,DFW,STL,1910,-3.0,79.0,550,2044,-4.0,0,0
2,13,5,WN,LAS,SAN,1510,4.0,55.0,258,1615,9.0,0,0
2,13,5,MQ,DFW,AEX,910,-4.0,41.0,285,1013,-5.0,0,0
2,13,5,NK,DFW,MCO,1515,-5.0,121.0,985,1842,-1.0,0,0
2,13,5,WN,LAS,RDU,1605,7.0,233.0,2026,2320,-1.0,0,0
2,13,5,F9,ORD,ATL,725,-9.0,82.0,606,1020,-2.0,0,0
2,13,5,WN,PHX,HOU,1425,16.0,132.0,1020,1750,20.0,0,0
2,13,5,WN,PHX,SMF,1155,-3.0,92.0,647,1300,-19.0,0,0
2,13,5,AA,LAX,ORD,900,2.0,221.0,1744,1507,31.0,0,0
2,13,5,WN,MSP,MDW,600,1.0,67.0,349,735,-10.0,0,0
2,13,5,DL,ATL,MCI,1805,36.0,108.0,692,1924,34.0,0,0
2,13,5,WN,LAS,SFO,1930,-10.0,62.0,414,2100,-20.0,0,0
2,13,5,MQ,ORD,STL,1405,42.0,46.0,258,1518,64.0,0,0
2,13,5,AA,DFW,CLE,855,22.0,127.0,1021,1227,10.0,0,0
2,13,5,OO,LAX,OAK,734,-3.0,56.0,337,858,-12.0,0,0
2,13,5,EV,ORD,GRB,1310,-2.0,39.0,173,1409,-5.0,0,0
2,13,5,WN,ATL,RDU,1655,2.0,58.0,356,1820,-9.0,0,0
2,13,5,F9,ORD,PHX,700,-7.0,189.0,1440,950,-16.0,0,0
2,13,5,EV,IAH,DTW,724,-5.0,151.0,1075,1113,9.0,0,0
2,13,5,DL,ATL,BWI,725,-1.0,84.0,577,910,0.0,0,0
2,13,5,AA,DEN,ORD,1817,13.0,118.0,888,2135,24.0,0,0
2,13,5,DL,ATL,CMH,1920,-4.0,72.0,447,2054,5.0,0,0
2,13,5,UA,IAH,SAT,1917,13.0,37.0,191,2022,6.0,0,0
2,13,5,EV,IAH,BHM,1614,-4.0,77.0,562,1752,-9.0,0,0
2,13,5,DL,ATL,GRR,1050,-1.0,92.0,640,1249,-10.0,0,0
2,13,5,MQ,ORD,XNA,1045,-7.0,80.0,522,1232,-19.0,0,0
2,13,5,AA,ORD,MIA,1205,-1.0,144.0,1197,1613,-20.0,0,0
2,13,5,OO,ORD,SBN,2020,16.0,23.0,84,2208,19.0,0,0
2,13,5,DL,ATL,HDN,1015,43.0,196.0,1340,1203,40.0,0,0
2,13,5,UA,IAH,MIA,1855,-1.0,112.0,964,2217,-12.0,0,0
2,13,5,UA,DEN,IAH,1546,-7.0,105.0,862,1910,-23.0,0,0
2,13,5,F9,DEN,PHX,1235,-12.0,85.0,602,1420,-10.0,0,0
2,13,5,DL,IAH,SLC,630,2.0,165.0,1195,856,-20.0,0,0
2,13,5,EV,IAH,DAL,2105,-4.0,41.0,216,2208,-5.0,0,0
2,13,5,OO,ORD,MKE,810,-3.0,22.0,67,903,-13.0,0,0
2,13,5,DL,LAX,JFK,2140,6.0,288.0,2475,550,17.0,0,0
2,13,5,DL,ATL,FAY,2041,-1.0,48.0,331,2156,-2.0,0,0
2,13,5,UA,IAH,MIA,1034,2.0,116.0,964,1355,-6.0,0,0
2,13,5,AA,PHX,SNA,1500,-4.0,52.0,338,1520,-2.0,0,0
2,13,5,EV,ATL,TRI,1345,-3.0,43.0,227,1445,-6.0,0,0
2,13,5,EV,IAH,VPS,1920,-1.0,77.0,528,2051,9.0,0,0
2,13,5,EV,ORD,FSD,1010,2.0,77.0,462,1153,-1.0,0,0
2,13,5,AA,DFW,TPA,1900,14.0,110.0,929,2211,12.0,0,0
2,13,5,F9,LAX,DEN,1019,-7.0,120.0,862,1335,2.0,0,0
2,13,5,DL,ATL,PHL,1355,-1.0,95.0,666,1601,-11.0,0,0
2,13,5,UA,DEN,SNA,815,18.0,109.0,846,950,-13.0,0,0
2,13,5,EV,ORD,DAY,1055,17.0,40.0,240,1304,2.0,0,0
2,13,5,EV,ATL,FWA,1350,-3.0,92.0,508,1529,16.0,0,0
2,13,5,DL,ATL,STL,1407,-4.0,84.0,484,1455,1.0,0,0
2,13,5,VX,SFO,IAD,930,-7.0,272.0,2419,1725,-8.0,0,0
2,13,5,AA,LAX,JFK,2330,-7.0,298.0,2475,751,6.0,0,0
2,13,5,UA,LAX,IAH,932,34.0,180.0,1379,1440,50.0,0,0
2,13,5,WN,PHX,OAK,1345,2.0,93.0,646,1445,-4.0,0,0
2,13,5,UA,ORD,TPA,1814,75.0,123.0,1012,2158,60.0,0,0
2,13,5,AA,DFW,LAS,1340,0.0,140.0,1055,1439,-16.0,0,0
2,13,5,UA,SFO,ORD,2356,20.0,210.0,1846,603,-3.0,0,0
2,13,5,WN,DEN,CAK,1110,-2.0,147.0,1224,1555,-4.0,0,0
2,13,5,AS,LAX,SEA,1850,-4.0,127.0,954,2130,-11.0,0,0
2,13,5,WN,PHX,SAN,1315,-2.0,45.0,304,1325,-11.0,0,0
2,13,5,VX,SFO,PSP,1700,-7.0,69.0,421,1820,-2.0,0,0
2,13,5,VX,SFO,LAX,1110,-2.0,54.0,337,1230,0.0,0,0
2,13,5,UA,IAH,DEN,540,-5.0,130.0,862,718,-16.0,0,0
2,13,5,EV,DEN,AMA,1954,-3.0,48.0,359,2209,-12.0,0,0
2,13,5,EV,DEN,ISN,1005,-7.0,101.0,576,1301,0.0,0,0
2,13,5,OO,SFO,SBA,1635,217.0,69.0,262,1758,220.0,0,0
2,13,5,UA,ORD,AUS,1737,18.0,126.0,978,2033,8.0,0,0
2,13,5,DL,PHX,MSP,1655,-2.0,161.0,1276,2100,-8.0,0,0
2,13,5,WN,ATL,FLL,1855,-1.0,92.0,581,2050,-5.0,0,0
2,13,5,UA,IAH,AUS,1250,-1.0,28.0,140,1348,-11.0,0,0
2,13,5,OO,DEN,SGF,1005,-1.0,77.0,637,1252,4.0,0,0
2,13,5,AA,DFW,SEA,1820,3.0,246.0,1660,2044,7.0,0,0
2,13,5,EV,ORD,MSN,1800,21.0,30.0,108,1855,17.0,0,0
2,13,5,WN,DEN,OAK,1200,-1.0,128.0,957,1345,-18.0,0,0
2,13,5,UA,SFO,SEA,1123,0.0,91.0,679,1335,-24.0,0,0
2,13,5,DL,ATL,DTW,2156,5.0,93.0,594,2349,4.0,0,0
2,13,5,EV,ORD,TUL,800,-5.0,85.0,585,1003,-22.0,0,0
2,13,5,AA,ORD,RSW,1355,24.0,140.0,1120,1742,30.0,0,0
2,13,5,EV,ORD,CAK,1955,76.0,50.0,343,2211,95.0,0,0
2,13,5,AA,DFW,OMA,1345,-6.0,88.0,583,1529,-5.0,0,0
2,13,5,OO,LAX,EUG,1945,19.0,99.0,748,2155,3.0,0,0
2,13,5,UA,IAH,EWR,600,22.0,165.0,1400,1026,7.0,0,0
2,13,5,DL,ATL,SAV,1620,-2.0,36.0,214,1725,-15.0,0,0
2,13,5,DL,MSP,PIT,1925,-1.0,88.0,726,2220,-11.0,0,0
2,13,5,AA,LAX,SFO,645,-2.0,54.0,337,808,-9.0,0,0
2,13,5,US,ORD,PHX,1405,0.0,186.0,1440,1654,-17.0,0,0
2,13,5,DL,ATL,ICT,850,-4.0,117.0,782,1014,-10.0,0,0
2,13,5,UA,DEN,SLC,1129,5.0,61.0,391,1302,-3.0,0,0
2,13,5,DL,DFW,ATL,1045,-6.0,94.0,731,1350,-14.0,0,0
2,13,5,UA,SFO,ATL,944,8.0,241.0,2139,1721,-12.0,0,0
2,13,5,UA,ORD,BZN,952,23.0,172.0,1186,1219,13.0,0,0
2,13,5,UA,LAX,ORD,2350,20.0,207.0,1744,548,9.0,0,0
2,13,5,DL,LAX,RDU,1115,18.0,260.0,2239,1855,29.0,0,0
2,13,5,DL,MSP,TPA,1740,3.0,152.0,1306,2153,-21.0,0,0
2,14,6,OO,IAH,ASE,1155,-5.0,145.0,913,1344,9.0,0,0
2,14,6,EV,IAH,GPT,1328,-8.0,61.0,376,1442,0.0,0,0
2,14,6,MQ,ORD,CVG,1225,-3.0,39.0,265,1434,-15.0,0,0
2,14,6,EV,DEN,ELP,1015,-10.0,84.0,563,1203,-5.0,0,0
2,14,6,AA,DFW,LAX,1830,40.0,162.0,1235,1952,24.0,0,0
2,14,6,EV,MSP,IAD,1525,-5.0,109.0,908,1847,-22.0,0,0
2,14,6,MQ,DFW,CVG,1810,6.0,112.0,812,2119,11.0,0,0
2,14,6,WN,LAS,SLC,1520,5.0,51.0,368,1740,-11.0,0,0
2,14,6,WN,LAS,LAX,1955,-3.0,43.0,236,2100,-7.0,0,0
2,14,6,UA,IAH,ORD,1554,-1.0,137.0,925,1836,3.0,0,0
2,14,6,MQ,DFW,GUC,1100,-8.0,98.0,678,1210,-17.0,0,0
2,14,6,US,LAX,CLT,35,1.0,245.0,2125,804,11.0,0,0
2,14,6,EV,ORD,PHL,1940,,,678,2241,,0,1
2,14,6,AA,ORD,DCA,1140,20.0,76.0,612,1424,7.0,0,0
2,14,6,UA,DEN,DFW,1715,-6.0,80.0,641,2015,-23.0,0,0
2,14,6,US,PHX,BOI,1037,-6.0,98.0,735,1249,-15.0,0,0
2,14,6,US,IAH,PHX,1445,-2.0,135.0,1009,1640,-21.0,0,0
2,14,6,DL,ATL,BWI,1510,-3.0,81.0,577,1700,-11.0,0,0
2,14,6,DL,ATL,TPA,1230,90.0,57.0,406,1358,76.0,0,0
2,14,6,OO,SFO,DFW,830,-4.0,177.0,1464,1409,5.0,0,0
2,14,6,AA,DFW,SFO,1740,-5.0,198.0,1464,1933,-18.0,0,0
2,14,6,DL,PHX,ATL,1129,-5.0,186.0,1587,1702,-9.0,0,0
2,14,6,UA,DEN,HNL,1130,61.0,411.0,3365,1554,60.0,0,0
2,14,6,WN,ATL,RIC,1050,-5.0,71.0,481,1230,-11.0,0,0
2,14,6,US,ATL,CLT,850,-5.0,45.0,226,1008,13.0,0,0
2,14,6,DL,LAS,LAX,615,-6.0,39.0,236,728,-14.0,0,0
2,14,6,DL,DEN,ATL,1030,13.0,133.0,1199,1520,-3.0,0,0
2,14,6,DL,ATL,GSO,2155,-1.0,76.0,306,2315,12.0,0,0
2,14,6,AA,DFW,ORD,1745,-2.0,114.0,802,2004,-11.0,0,0
2,14,6,OO,PHX,LAX,1430,-4.0,57.0,370,1459,-12.0,0,0
2,14,6,WN,MSP,MCI,1110,-5.0,57.0,393,1240,-25.0,0,0
2,14,6,WN,SFO,LAS,950,-4.0,66.0,414,1115,-10.0,0,0
2,14,6,UA,LAX,SFO,600,-6.0,52.0,337,725,34.0,0,0
2,14,6,OO,LAS,LAX,1408,-2.0,42.0,236,1519,-5.0,0,0
2,14,6,AA,DFW,SNA,1245,-4.0,159.0,1205,1402,-22.0,0,0
2,14,6,MQ,DFW,ASE,1620,32.0,109.0,701,1731,23.0,0,0
2,14,6,OO,ORD,MSP,1505,5.0,73.0,334,1640,4.0,0,0
2,14,6,UA,DEN,SMF,1910,2.0,130.0,909,2042,-6.0,0,0
2,14,6,WN,LAS,HOU,655,-5.0,157.0,1235,1150,-6.0,0,0
2,14,6,UA,SFO,HNL,1125,,,2398,1500,,0,1
2,14,6,UA,IAH,EWR,1730,,,1400,2159,,0,1
2,14,6,US,LAS,DCA,1030,-10.0,241.0,2089,1750,-5.0,0,0
2,14,6,AA,DFW,FLL,2040,-8.0,126.0,1119,15,-23.0,0,0
2,14,6,DL,SFO,ATL,2243,-4.0,235.0,2139,604,-12.0,0,0
2,14,6,AA,DFW,SLC,1725,1.0,136.0,989,1916,-9.0,0,0
2,14,6,DL,ORD,DTW,910,-3.0,65.0,235,1123,27.0,0,0
2,14,6,EV,ATL,PHF,1755,-3.0,72.0,508,1930,-10.0,0,0
2,14,6,VX,LAX,SFO,1125,-1.0,54.0,337,1245,-10.0,0,0
2,14,6,OO,ORD,FWA,624,44.0,31.0,157,828,49.0,0,0
2,14,6,AS,SFO,SEA,2045,1.0,101.0,679,2241,1.0,0,0
2,14,6,DL,ATL,LAS,1754,-1.0,233.0,1747,1934,-27.0,0,0
2,14,6,US,DFW,PHL,1800,-6.0,191.0,1303,2202,20.0,0,0
2,14,6,AS,PHX,SEA,1700,-12.0,149.0,1107,1900,-34.0,0,0
2,14,6,US,DEN,PHX,1220,-1.0,84.0,602,1411,-10.0,0,0
2,14,6,WN,LAS,PDX,1415,-1.0,114.0,763,1640,-15.0,0,0
2,14,6,WN,DEN,MCI,1210,13.0,70.0,533,1440,8.0,0,0
2,14,6,WN,LAX,SJC,1445,21.0,51.0,308,1550,17.0,0,0
2,14,6,DL,ATL,MKE,1455,-1.0,115.0,669,1602,1.0,0,0
2,14,6,US,PHX,RNO,1050,-1.0,84.0,601,1144,-14.0,0,0
2,14,6,AA,DFW,MCO,600,1.0,121.0,985,922,-3.0,0,0
2,14,6,EV,IAH,VPS,1252,-8.0,73.0,528,1430,-22.0,0,0
2,14,6,UA,LAX,HNL,840,33.0,331.0,2556,1233,36.0,0,0
2,14,6,AA,DFW,PHL,1345,-5.0,174.0,1303,1750,-1.0,0,0
2,14,6,DL,ATL,MLB,1207,32.0,63.0,442,1337,35.0,0,0
2,14,6,AA,DFW,RDU,640,-5.0,132.0,1061,1009,-5.0,0,0
2,14,6,DL,ATL,ORD,1055,6.0,110.0,606,1203,17.0,0,0
2,14,6,EV,IAH,ABQ,901,-4.0,108.0,744,1028,-15.0,0,0
2,14,6,DL,ATL,TPA,1530,-1.0,58.0,406,1655,-9.0,0,0
2,14,6,EV,DFW,TYS,1805,1.0,95.0,772,2058,2.0,0,0
2,14,6,DL,ATL,IND,1905,-5.0,73.0,432,2042,-8.0,0,0
2,14,6,EV,ORD,RIC,1310,19.0,78.0,642,1609,2.0,0,0
2,14,6,OO,ORD,STL,1242,12.0,46.0,258,1356,4.0,0,0
2,14,6,DL,MSP,DTW,1955,7.0,69.0,528,2234,1.0,0,0
2,14,6,UA,PHX,DEN,1250,-7.0,81.0,602,1439,-18.0,0,0
2,14,6,MQ,ORD,DBQ,1005,22.0,32.0,147,1055,22.0,0,0
2,14,6,UA,PHX,DEN,709,-3.0,82.0,602,859,-14.0,0,0
2,14,6,NK,ORD,DFW,915,-2.0,106.0,802,1143,-19.0,0,0
2,14,6,UA,ORD,EWR,1100,46.0,95.0,719,1408,41.0,0,0
2,14,6,AA,DFW,EGE,1350,-1.0,117.0,721,1508,-6.0,0,0
2,14,6,OO,SFO,BZN,804,-12.0,100.0,807,1118,-23.0,0,0
2,14,6,WN,PHX,MDW,815,-2.0,183.0,1444,1235,0.0,0,0
2,14,6,DL,MSP,ATL,900,4.0,102.0,907,1236,-36.0,0,0
2,14,6,MQ,DFW,GRR,1435,4.0,138.0,931,1800,14.0,0,0
2,14,6,OO,DEN,OMA,955,-9.0,63.0,472,1221,-9.0,0,0
2,14,6,WN,SFO,SAN,1850,-4.0,66.0,447,2020,-19.0,0,0
2,14,6,AA,ORD,MCO,1456,8.0,118.0,1005,1832,-13.0,0,0
2,14,6,DL,ATL,SAT,1100,-1.0,122.0,874,1249,-17.0,0,0
2,14,6,UA,IAH,LAX,1706,5.0,167.0,1379,1851,-34.0,0,0
2,14,6,DL,DEN,LGA,800,-2.0,190.0,1620,1350,-16.0,0,0
2,14,6,UA,ORD,SFO,1217,10.0,257.0,1846,1509,-6.0,0,0
2,14,6,OO,MSP,ORD,1715,2.0,56.0,334,1847,-15.0,0,0
2,14,6,NK,DFW,LAX,710,-7.0,154.0,1235,832,-29.0,0,0
2,14,6,WN,DEN,CMH,1020,-5.0,138.0,1154,1500,-7.0,0,0
2,14,6,OO,LAX,SAN,1855,-10.0,26.0,109,1941,9.0,0,0
2,14,6,US,LAX,CLT,2240,-3.0,237.0,2125,606,-8.0,0,0
2,14,6,AS,LAS,PDX,1950,-12.0,117.0,763,2205,-15.0,0,0
2,14,6,DL,MSP,BZN,2015,-1.0,134.0,874,2203,-17.0,0,0
2,14,6,DL,SFO,MSP,1245,-1.0,183.0,1589,1826,-19.0,0,0
2,14,6,UA,IAH,DEN,725,2.0,125.0,862,903,-11.0,0,0
2,14,6,WN,DEN,EWR,1640,,,1605,2210,,0,1
2,14,6,MQ,DFW,AEX,1645,-1.0,41.0,285,1753,-9.0,0,0
2,14,6,OO,LAX,SAT,1530,-4.0,153.0,1211,2019,-4.0,0,0
2,14,6,UA,LAS,EWR,1446,4.0,251.0,2227,2237,-12.0,0,0
2,14,6,WN,DEN,TUS,850,-4.0,91.0,639,1050,-22.0,0,0
2,14,6,EV,ATL,GNV,1142,72.0,42.0,300,1250,69.0,0,0
2,14,6,US,PHX,EWR,945,-4.0,252.0,2133,1622,6.0,0,0
2,14,6,UA,ORD,DEN,1805,9.0,129.0,888,1948,-9.0,0,0
2,14,6,AA,ORD,SFO,1610,-5.0,267.0,1846,1854,-2.0,0,0
2,14,6,AA,DFW,MTJ,1230,-4.0,108.0,722,1347,-17.0,0,0
2,14,6,EV,IAH,GPT,1630,-5.0,54.0,376,1746,-14.0,0,0
2,14,6,WN,PHX,DAL,630,-4.0,114.0,879,950,-14.0,0,0
2,14,6,OO,SFO,SBA,709,-7.0,49.0,262,820,-11.0,0,0
2,14,6,UA,DEN,TPA,955,0.0,171.0,1506,1516,-15.0,0,0
2,14,6,EV,ATL,PIA,2054,-4.0,99.0,565,2144,1.0,0,0
2,14,6,WN,ATL,MCI,2045,54.0,117.0,692,2205,47.0,0,0
2,14,6,US,PHX,ATL,1325,7.0,190.0,1587,1855,7.0,0,0
2,14,6,EV,IAH,MFE,1910,-2.0,57.0,316,2026,-6.0,0,0
2,14,6,OO,SFO,FAT,2000,-4.0,33.0,158,2057,-8.0,0,0
2,14,6,AA,DFW,ORF,1240,3.0,144.0,1212,1620,5.0,0,0
2,14,6,DL,ATL,FLL,1900,-3.0,83.0,581,2055,-7.0,0,0
2,14,6,EV,IAH,MEM,1015,-9.0,75.0,468,1149,-9.0,0,0
2,14,6,WN,PHX,LAS,1500,1.0,44.0,255,1505,6.0,0,0
2,14,6,EV,MSP,AUS,1550,-4.0,128.0,1042,1843,-23.0,0,0
2,14,6,MQ,DFW,LEX,2050,-3.0,102.0,785,2353,-9.0,0,0
2,14,6,AS,ATL,SEA,1810,2.0,317.0,2182,2050,-5.0,0,0
2,14,6,DL,ATL,TUL,2056,-2.0,110.0,674,2211,-12.0,0,0
2,14,6,DL,ATL,MSY,1355,-4.0,67.0,425,1433,-13.0,0,0
2,14,6,EV,DFW,MOB,1005,-5.0,68.0,539,1135,-8.0,0,0
2,14,6,OO,DEN,PDX,805,-7.0,162.0,991,1011,-12.0,0,0
2,14,6,EV,IAH,DSM,1330,-10.0,128.0,802,1548,1.0,0,0
2,14,6,VX,SFO,PSP,1720,-5.0,65.0,421,1840,0.0,0,0
2,14,6,F9,LAS,IAD,1500,2.0,243.0,2065,2220,11.0,0,0
2,14,6,DL,PHX,MSP,805,-4.0,159.0,1276,1208,12.0,0,0
2,14,6,OO,ORD,SPI,2030,-1.0,29.0,174,2132,-20.0,0,0
2,14,6,AS,LAS,SEA,1300,-9.0,131.0,867,1539,-14.0,0,0
2,14,6,UA,LAS,IAH,1522,-10.0,153.0,1222,2024,-14.0,0,0
2,14,6,OO,IAH,COS,1735,-4.0,115.0,809,1859,-14.0,0,0
2,15,7,AA,DFW,LAS,1025,-5.0,146.0,1055,1125,0.0,0,0
2,15,7,DL,ATL,LGA,1545,-1.0,115.0,762,1802,-2.0,0,0
2,15,7,US,PHX,ORD,1940,-1.0,158.0,1440,2,-29.0,0,0
2,15,7,WN,MSP,MKE,1240,50.0,44.0,297,1355,46.0,0,0
2,15,7,OO,SFO,ASE,1301,-1.0,117.0,848,1615,0.0,0,0
2,15,7,AA,ORD,PHX,1200,32.0,219.0,1440,1453,53.0,0,0
2,15,7,DL,ATL,SEA,1934,2.0,305.0,2182,2214,-5.0,0,0
2,15,7,MQ,ORD,CVG,1615,147.0,45.0,265,1824,193.0,0,0
2,15,7,UA,IAH,IAD,1150,-7.0,128.0,1190,1542,-26.0,0,0
2,15,7,MQ,DFW,FWA,1925,-5.0,105.0,859,2235,-13.0,0,0
2,15,7,US,PHX,LAS,850,-5.0,43.0,255,903,-13.0,0,0
2,15,7,UA,DEN,GRR,1547,-2.0,106.0,1015,2015,-28.0,0,0
2,15,7,DL,DFW,SLC,830,-1.0,136.0,989,1024,-13.0,0,0
2,15,7,MQ,ORD,CVG,1120,0.0,45.0,265,1330,42.0,0,0
2,15,7,AA,DFW,TUS,1240,-6.0,119.0,813,1406,-15.0,0,0
2,15,7,DL,ATL,BHM,2215,-1.0,27.0,134,2213,-14.0,0,0
2,15,7,AA,DFW,OKC,1130,-8.0,33.0,175,1224,-18.0,0,0
2,15,7,AA,ORD,LGA,1605,-5.0,90.0,733,1909,-19.0,0,0
2,15,7,OO,ORD,FWA,1310,-1.0,31.0,157,1514,-8.0,0,0
2,15,7,F9,DEN,RSW,2355,6.0,179.0,1607,521,27.0,0,0
2,15,7,UA,DFW,DEN,1313,46.0,92.0,641,1424,26.0,0,0
2,15,7,EV,ATL,SGF,905,-7.0,105.0,563,1000,-2.0,0,0
2,15,7,OO,ORD,COS,1829,38.0,162.0,911,2015,66.0,0,0
2,15,7,WN,MSP,DEN,810,32.0,105.0,680,925,19.0,0,0
2,15,7,DL,ATL,MCO,755,-1.0,57.0,404,923,1.0,0,0
2,15,7,EV,IAH,SAT,900,-3.0,43.0,191,1007,-12.0,0,0
2,15,7,MQ,ORD,LEX,910,-9.0,45.0,323,1125,-24.0,0,0
2,15,7,EV,DEN,TYS,1751,25.0,128.0,1162,2230,25.0,0,0
2,15,7,DL,ATL,MCI,1426,-4.0,109.0,692,1544,-12.0,0,0
2,15,7,HA,PHX,HNL,800,-2.0,385.0,2917,1145,-9.0,0,0
2,15,7,UA,LAX,SFO,2230,1.0,52.0,337,2349,-9.0,0,0
2,15,7,DL,ATL,PBI,1350,4.0,75.0,545,1544,-9.0,0,0
2,15,7,EV,ORD,SGF,1542,44.0,73.0,438,1720,36.0,0,0
2,15,7,DL,ATL,BOS,905,,,946,1135,,0,1
2,15,7,OO,IAH,SAT,1706,-5.0,38.0,191,1811,-15.0,0,0
2,15,7,AA,ATL,MIA,820,-2.0,77.0,594,1016,16.0,0,0
2,15,7,OO,ORD,DSM,1734,37.0,54.0,299,1853,56.0,0,0
2,15,7,MQ,DFW,ACT,2050,-4.0,19.0,89,2128,-11.0,0,0
2,15,7,UA,DEN,IAD,2359,5.0,152.0,1452,511,5.0,0,0
2,15,7,UA,SFO,DEN,810,-4.0,125.0,967,1146,-8.0,0,0
2,15,7,UA,ORD,PHX,1205,23.0,212.0,1440,1504,33.0,0,0
2,15,7,AA,IAH,DFW,1125,-7.0,41.0,224,1239,-11.0,0,0
2,15,7,US,IAH,CLT,700,-2.0,110.0,912,1022,-12.0,0,0
2,15,7,AA,ORD,SEA,825,-1.0,245.0,1721,1100,-12.0,0,0
2,15,7,NK,DFW,BWI,1342,0.0,143.0,1217,1727,3.0,0,0
2,15,7,AA,DFW,SAT,1935,-6.0,48.0,247,2041,-2.0,0,0
2,15,7,VX,SFO,FLL,2310,-8.0,289.0,2583,720,-15.0,0,0
2,15,7,AA,DFW,OMA,1040,-4.0,83.0,583,1226,-9.0,0,0
2,15,7,DL,ATL,ORD,944,-2.0,111.0,606,1049,7.0,0,0
2,15,7,WN,LAS,SFO,1355,3.0,64.0,414,1535,-18.0,0,0
2,15,7,UA,ORD,SFO,1015,65.0,260.0,1846,1307,51.0,0,0
2,15,7,WN,PHX,LAX,1100,-5.0,53.0,370,1135,-19.0,0,0
2,15,7,MQ,ORD,DAY,1305,65.0,39.0,240,1509,106.0,0,0
2,15,7,MQ,ORD,MEM,1725,105.0,77.0,491,1906,137.0,0,0
2,15,7,UA,LAS,DEN,820,-4.0,81.0,628,1119,-14.0,0,0
2,15,7,DL,LAS,MSP,925,-5.0,145.0,1299,1428,-24.0,0,0
2,15,7,MQ,DFW,AMA,1810,-4.0,50.0,312,1922,-9.0,0,0
2,15,7,VX,SFO,DCA,810,9.0,264.0,2442,1605,37.0,0,0
2,15,7,WN,LAX,OAK,1710,-3.0,55.0,337,1825,-8.0,0,0
2,15,7,MQ,DFW,CRP,1615,34.0,60.0,354,1732,32.0,0,0
2,15,7,OO,SFO,PDX,1424,2.0,92.0,550,1611,10.0,0,0
2,15,7,DL,ATL,HDN,1015,-1.0,195.0,1340,1203,-15.0,0,0
2,15,7,AA,LAX,DFW,630,-3.0,153.0,1235,1130,-5.0,0,0
2,15,7,F9,LAS,DEN,1535,-11.0,85.0,628,1822,-13.0,0,0
2,15,7,WN,DEN,PHX,2105,36.0,83.0,602,2300,36.0,0,0
2,15,7,EV,ORD,DAY,1054,63.0,38.0,240,1303,99.0,0,0
2,15,7,DL,IAH,ATL,705,-7.0,84.0,689,1005,-26.0,0,0
2,15,7,MQ,ORD,STL,1405,88.0,48.0,258,1518,95.0,0,0
2,15,7,DL,ORD,ATL,1530,12.0,80.0,606,1833,-14.0,0,0
2,15,7,MQ,ORD,CMH,2035,110.0,39.0,296,2247,113.0,0,0
2,15,7,AA,IAH,DFW,1459,65.0,47.0,224,1610,51.0,0,0
2,15,7,DL,SFO,ATL,2330,-6.0,232.0,2139,658,-18.0,0,0
2,15,7,DL,ATL,SDF,1205,-5.0,55.0,321,1326,-16.0,0,0
2,15,7,MQ,ORD,HSV,2020,139.0,74.0,510,2200,143.0,0,0
2,15,7,OO,DEN,JAC,1519,8.0,64.0,406,1652,3.0,0,0
2,15,7,EV,ORD,CVG,1412,74.0,42.0,265,1625,88.0,0,0
2,15,7,UA,ORD,LAS,1218,27.0,223.0,1514,1424,36.0,0,0
2,15,7,EV,ORD,CWA,1312,2.0,38.0,212,1417,75.0,0,0
2,15,7,NK,IAH,ATL,1159,-3.0,85.0,689,1455,-20.0,0,0
2,15,7,WN,PHX,IND,1725,-3.0,166.0,1488,2240,-22.0,0,0
2,15,7,WN,DEN,MDW,825,-1.0,102.0,895,1145,-13.0,0,0
2,15,7,AA,LAS,ORD,1843,-1.0,168.0,1514,5,-2.0,0,0
2,15,7,UA,IAH,LAS,1015,-2.0,161.0,1222,1148,-24.0,0,0
2,15,7,MQ,DFW,ACT,915,-7.0,21.0,89,953,-3.0,0,0
2,15,7,MQ,ORD,MHK,1100,8.0,86.0,501,1240,76.0,0,0
2,15,7,WN,ATL,MCO,1345,-3.0,61.0,404,1510,-7.0,0,0
2,15,7,MQ,DFW,FSM,2120,-3.0,38.0,227,2215,2.0,0,0
2,15,7,OO,SFO,ONT,945,-2.0,63.0,363,1105,0.0,0,0
